t,angle
642.85,6.22766928879814
642.9,3.95104564155048
642.95,3.49115771372573
643,2.29914364185603
643.05,0.613626425784989
643.1,-1.33801655764364
643.15,-2.2229646474248
643.2,-4.65094110811988
643.25,-4.67180470665082
643.3,-5.59090371533424
643.35,-6.10042787460649
643.4,-4.53752347144542
643.45,-2.93027714466968
643.5,-2.02077601797096
643.55,-0.0800966266529774
643.6,2.24231576018654
643.65,3.40781670697636
643.7,3.81788422449902
643.75,5.8436236302547
643.8,4.95530429609707
643.85,4.5189329890259
643.9,4.27895358637645
643.95,3.57295008460824
644,1.22218734569136
644.05,-0.82472147812336
644.1,-1.0217565737388
644.15,-3.57194585169443
644.2,-4.62553239506199
644.25,-4.45229504454822
644.3,-5.44215934591342
644.35,-5.48121575996663
644.4,-4.14149788520618
644.45,-2.51717520335588
644.5,-1.57454621492173
644.55,-0.813463083483733
644.6,2.56728034913086
644.65,3.13396194029606
644.7,4.15258706599482
644.75,5.13211243221298
644.8,6.06314490893722
644.85,5.04366329881886
644.9,5.55280116134917
644.95,4.36849479513182
645,2.7671429123651
645.05,1.0535602519379
645.1,-0.922063113274476
645.15,-3.66247709266922
645.2,-4.34437502571966
645.25,-4.66723356635097
645.3,-5.31648026601626
645.35,-5.92711175318309
645.4,-5.52021056428488
645.45,-3.81897406152835
645.5,-2.09065174152507
645.55,0.779301008768778
645.6,1.19927362368167
645.65,3.39265518951855
645.7,5.41194012756367
645.75,5.73975478329241
645.8,4.88195855576455
645.85,5.91596408730394
645.9,4.27053017089962
645.95,4.15828427063387
646,1.41154458214435
646.05,-0.418253678086829
646.1,-2.49118806778282
646.15,-2.14621554287003
646.2,-4.72465792376946
646.25,-4.58816384182047
646.3,-4.58888530519049
646.35,-6.18890973533029
646.4,-5.40314359002408
646.45,-3.95659264180114
646.5,-1.29980594125056
646.55,-0.590740881037371
646.6,1.45208950188142
646.65,3.25964696202498
646.7,4.23845571319636
646.75,5.76376481428655
646.8,6.34678958763837
646.85,4.80296136191019
646.9,4.47694983467907
646.95,4.20677795732481
647,2.37992148658919
647.05,-0.199291507474887
647.1,-1.69974294374838
647.15,-2.78239992659419
647.2,-4.12640845294919
647.25,-4.49145013124444
647.3,-4.75816604018315
647.35,-5.77243856185539
647.4,-3.75897173796688
647.45,-2.94472452054406
647.5,-1.30087153982589
647.55,-0.492496295113854
647.6,2.20775332393274
647.65,2.23802120342317
647.7,4.82781715804362
647.75,4.65015847784846
647.8,5.05558265943894
647.85,5.00019333361215
647.9,3.98384841516461
647.95,3.4309530145232
648,1.69999961401645
648.05,-0.754882658803927
648.1,-0.661398523549407
648.15,-2.81355262020696
648.2,-5.17256669757406
648.25,-5.83041779383288
648.3,-4.63167498636211
648.35,-6.24391451652295
648.4,-3.61586132102469
648.45,-4.18474277803473
648.5,-1.83817379574365
648.55,-0.112612235378395
648.6,0.832319220062981
648.65,2.6253590396436
648.7,3.79914693145306
648.75,4.51851088893718
648.8,5.34380772758699
648.85,4.57528056538323
648.9,3.88266384878416
648.95,2.69212374227925
649,1.73212496690796
649.05,-0.217003252251803
649.1,-0.975152214359537
649.15,-2.2273330980719
649.2,-4.94614260030887
649.25,-4.52286578492919
649.3,-5.05002169658959
649.35,-4.73994490197167
649.4,-5.34211292950271
649.45,-3.18281952975866
649.5,-1.06539605154671
649.55,0.346830417483836
649.6,0.644851490962796
649.65,3.78219621071457
649.7,3.53401059088341
649.75,4.90952678371784
649.8,5.9777973577736
649.85,6.02320622211047
649.9,5.04372053689794
649.95,4.31814389950035
650,2.2311963899816
650.05,1.25296784623752
650.1,-2.1271272508344
650.15,-3.45247537885877
650.2,-4.67884556454172
650.25,-5.95964817854761
650.3,-5.88759618684131
650.35,-4.36480223503697
650.4,-3.90889313120391
650.45,-3.82341562932557
650.5,-1.42776184513349
650.55,-0.578805039313902
650.6,1.30858982134495
650.65,2.87452984381417
650.7,4.91564889739943
650.75,5.1958738129993
650.8,4.85865885269889
650.85,4.76970547946368
650.9,5.05432150861656
650.95,2.57053902884994
651,2.6303491806948
651.05,-0.247606561987584
651.1,-1.26424781468251
651.15,-2.23651521703979
651.2,-3.48889783596186
651.25,-5.04002746577656
651.3,-5.35548243784516
651.35,-4.63344076336695
651.4,-4.60925805819597
651.45,-3.9563650313121
651.5,-1.63582902550319
651.55,-0.94706924134115
651.6,2.12113164457277
651.65,2.35627598291746
651.7,5.24673670222149
651.75,4.45141021659272
651.8,6.33499501390454
651.85,5.71937108131373
651.9,4.38535686169048
651.95,2.51684081994561
652,2.23908133026582
652.05,-0.56038384650492
652.1,-1.48289561672972
652.15,-2.11526382651836
652.2,-3.98130046695723
652.25,-5.91517295622358
652.3,-4.65443382963124
652.35,-4.56466130314294
652.4,-4.14729960208901
652.45,-2.66536801068728
652.5,-1.34876267254191
652.55,0.697528996851682
652.6,0.475849726119483
652.65,2.75991992506264
652.7,3.90743142165166
652.75,5.62775961557752
652.8,5.83514967089877
652.85,4.99959738722904
652.9,3.9248017174444
652.95,3.48394412073173
653,1.71443773185583
653.05,-0.131374476313167
653.1,-1.76695249019953
653.15,-2.51620106144888
653.2,-3.47966022871135
653.25,-5.67504769698081
653.3,-6.27804652785419
653.35,-4.57421999605123
653.4,-5.09916133099319
653.45,-2.8145686375235
653.5,-2.17799188989586
653.55,-0.143364786871088
653.6,1.32654855305689
653.65,2.10203955023192
653.7,5.16488043181927
653.75,4.86478989340498
653.8,4.73872070872608
653.85,6.12784967094373
653.9,4.19911460652705
653.95,2.65015279647805
654,2.39612459831269
654.05,1.09102646644682
654.1,-1.24575148296516
654.15,-3.35796139066277
654.2,-3.81816313325049
654.25,-5.09813605073253
654.3,-6.17460517844287
654.35,-5.98859648753891
654.4,-4.26869954073294
654.45,-2.84240622696374
654.5,-2.65321218728917
654.55,-0.682120316646417
654.6,1.1293945913477
654.65,3.864156119441
654.7,4.86969130217153
654.75,6.01293514515425
654.8,5.20380302734657
654.85,6.07395267069942
654.9,5.35571472709541
654.95,2.46970408040824
655,2.92419470083473
655.05,-0.0378191427760139
655.1,-0.732711140439064
655.15,-3.5627318490991
655.2,-4.85127947869554
655.25,-4.30732537397452
655.3,-5.38847334786403
655.35,-5.64090983223511
655.4,-3.7705764133832
655.45,-3.33870755996191
655.5,-1.67466063699777
655.55,-0.786110296015937
655.6,1.20179200952424
655.65,3.21296666716626
655.7,4.91266143245923
655.75,5.16604103837054
655.8,5.33924733882258
655.85,5.46049602971333
655.9,4.02716749980723
655.95,3.43041594974941
656,2.04066749306658
656.05,-0.610735636891623
656.1,-1.62834487442161
656.15,-2.71514045513391
656.2,-3.68173278416973
656.25,-4.07860357639578
656.3,-4.4853245368287
656.35,-5.28378986016284
656.4,-3.62393505539712
656.45,-3.24586743145139
656.5,-2.29160346684422
656.55,-0.250596752124404
656.6,1.91599587196118
656.65,3.44686715339157
656.7,4.49388108974304
656.75,3.99159101849575
656.8,5.41125556526915
656.85,5.47243188436866
656.9,4.73008939429267
656.95,2.7829057798936
657,1.76369487843229
657.05,0.0450157401465937
657.1,-0.437866343933457
657.15,-2.44388374695317
657.2,-3.9112024846155
657.25,-4.24733039442173
657.3,-5.65843479060681
657.35,-5.21096521074057
657.4,-5.02521600515673
657.45,-3.8209965431246
657.5,-2.80447170741674
657.55,-0.297976246913031
657.6,1.48104409139995
657.65,3.5701573072945
657.7,4.09091669986862
657.75,4.92466855057723
657.8,4.95969955545195
657.85,6.03380538036658
657.9,4.61012982250079
657.95,3.57222510669463
658,1.25201540978136
658.05,1.24270747093025
658.1,-1.47658142625583
658.15,-2.90439816250493
658.2,-4.82776951934886
658.25,-5.53979845102015
658.3,-5.50410875915521
658.35,-5.65205819977641
658.4,-3.69043787408743
658.45,-3.89320114059616
658.5,-2.11220007069204
658.55,-0.794971823954689
658.6,0.484780669608737
658.65,2.21440803086331
658.7,3.51079887731841
658.75,4.6213447824859
658.8,5.59808302424102
658.85,4.32412473019634
658.9,3.57389936740387
658.95,4.1701845784609
659,1.30782909850773
659.05,-0.513936358200928
659.1,-0.30137889766693
659.15,-3.14146419216157
659.2,-3.15761230447105
659.25,-5.5620199688949
659.3,-4.77460570604206
659.35,-5.50236431179369
659.4,-5.10616045370497
659.45,-4.32541418776263
659.5,-1.27401066035362
659.55,-0.658803391065844
659.6,1.40352827998441
659.65,2.24876302938901
659.7,3.09411514675264
659.75,4.54028222222953
659.8,4.3411949624906
659.85,4.25231523886119
659.9,4.36623035631827
659.95,4.12363691702606
660,1.24373878189759
660.05,0.953398487919696
660.1,-0.58373918706518
660.15,-2.88777731372638
660.2,-3.81068428611873
660.25,-4.81191295621141
660.3,-5.3800417270155
660.35,-5.23389178528405
660.4,-5.10078861893777
660.45,-4.19656648322007
660.5,-2.57128089796705
660.55,-1.00668809262226
660.6,0.703354880845518
660.65,2.43584362312848
660.7,4.72423502266633
660.75,4.86422570490495
660.8,5.05714290829395
660.85,5.52994214031723
660.9,4.89939795970969
660.95,3.72983193666868
661,1.59044615109303
661.05,0.0478629957732464
661.1,-1.94058841635386
661.15,-3.10809247209453
661.2,-3.76006292799509
661.25,-5.51096117856051
661.3,-4.29793008422082
661.35,-4.58370940061518
661.4,-3.91651029751967
661.45,-3.77595441623508
661.5,-2.7890412084658
661.55,-1.40747292529147
661.6,1.48611970172374
661.65,2.83992864556974
661.7,4.47182414528542
661.75,4.55860995048939
661.8,5.03941313518646
661.85,5.22744785611083
661.9,4.08769681244488
661.95,3.39541627020223
662,1.07474979142067
662.05,-0.443312276055773
662.1,-0.528809852036551
662.15,-2.84105705416613
662.2,-3.50566962139122
662.25,-5.68808960614425
662.3,-5.89633916561164
662.35,-5.20391994588431
662.4,-4.57926980811771
662.45,-3.49826753987223
662.5,-1.81010791227375
662.55,-1.01348304619525
662.6,0.733346142007377
662.65,2.43900653508529
662.7,4.69256078564137
662.75,4.53933232137926
662.8,5.06592307902257
662.85,5.79332715836146
662.9,5.23851642890189
662.95,2.80330433607771
663,1.22845081427373
663.05,0.387533127214522
663.1,-1.59880436308768
663.15,-3.01362317973225
663.2,-3.93059961204108
663.25,-4.40277174847532
663.3,-5.747283685461
663.35,-4.29920113784932
663.4,-4.53567578670394
663.45,-3.82201930654056
663.5,-1.79432801242084
663.55,-0.639110598836012
663.6,1.68314804770624
663.65,3.50921077590877
663.7,4.42134164082881
663.75,3.82779300845506
663.8,4.21185116434275
663.85,5.5534547712514
663.9,4.01310132523014
663.95,3.56365454013552
664,2.40306146650685
664.05,0.53484844095897
664.1,-1.89045044620746
664.15,-2.84896008013953
664.2,-4.06082849016838
664.25,-5.20894990468572
664.3,-4.30521019141053
664.35,-5.89080229891641
664.4,-4.55515898968948
664.45,-4.1361369644452
664.5,-1.33786319913987
664.55,-0.228185987717942
664.6,0.698163242671566
664.65,1.80172486706783
664.7,4.6545030229429
664.75,5.40250839001255
664.8,6.12906600219655
664.85,5.25870836532235
664.9,4.70178871439832
664.95,4.31054869031422
665,2.53188349341128
665.05,1.00666717613083
665.1,-1.81543946276532
665.15,-3.35482903348691
665.2,-4.11677430599658
665.25,-5.31111773652186
665.3,-4.50238724410737
665.35,-5.63805207271843
665.4,-4.11243624938796
665.45,-2.79123986106704
665.5,-1.38541059460367
665.55,0.517642599165167
665.6,1.34917093853231
665.65,1.96937007793494
665.7,4.19305360463288
665.75,4.4831839852796
665.8,5.40902075555761
665.85,5.57378722226442
665.9,4.44591809055775
665.95,3.38247110153932
666,2.36676132920277
666.05,-0.293519893590477
666.1,-1.32321028584523
666.15,-2.58858891575699
666.2,-3.82015902565813
666.25,-5.08267652901094
666.3,-5.95463447415594
666.35,-5.44201785701154
666.4,-4.21532121895465
666.45,-2.99964850909528
666.5,-2.91586034580749
666.55,-1.0052885379383
666.6,0.256656136899867
666.65,2.21779389447285
666.7,3.13689213872958
666.75,4.65764990279217
666.8,5.70804708668592
666.85,4.67598335623355
666.9,5.10995094007907
666.95,3.28401254908969
667,1.30865809575203
667.05,0.204543349049519
667.1,-1.44391962995344
667.15,-1.96858016330925
667.2,-4.45233446060683
667.25,-3.98980242583072
667.3,-4.51751167804262
667.35,-4.8221497402115
667.4,-5.40358336600871
667.45,-4.37647774923036
667.5,-1.78693866870592
667.55,-0.845354483236567
667.6,1.89705352881294
667.65,1.99226621105106
667.7,4.6358609191355
667.75,3.7307171908245
667.8,5.98429247126598
667.85,4.93935539068646
667.9,4.05154439646321
667.95,3.16262794607507
668,2.61046927906401
668.05,-0.163180012452491
668.1,-0.242519151428911
668.15,-1.76066914144218
668.2,-3.95348568898147
668.25,-4.67083417525397
668.3,-5.40611382934471
668.35,-4.50258181273036
668.4,-3.99080682052007
668.45,-3.53128131197501
668.5,-1.52228075878164
668.55,-1.45461984778128
668.6,1.30374188716299
668.65,3.04368599358566
668.7,3.59468463248893
668.75,4.28828259950153
668.8,4.90879464965495
668.85,4.67399293174113
668.9,4.49363082484831
668.95,4.29985783371053
669,1.38987131894845
669.05,-0.0324837164201064
669.1,-0.652837477110807
669.15,-3.49087245276694
669.2,-4.48061158002076
669.25,-5.38850764301385
669.3,-5.04382333873101
669.35,-5.95410983464037
669.4,-4.46911732304807
669.45,-3.12658053503641
669.5,-1.58009034116192
669.55,-0.401649997366115
669.6,0.475306916813378
669.65,3.01381677492728
669.7,2.87135047913676
669.75,5.28733074718033
669.8,5.86981697871753
669.85,4.71123286256712
669.9,4.28103369629493
669.95,2.55147058842814
670,1.23165975238818
670.05,-0.312756126161219
670.1,-0.519561909045866
670.15,-1.92039349543823
670.2,-3.0787787214617
670.25,-5.36514879378399
670.3,-4.14587560917443
670.35,-5.86981787460712
670.4,-4.25605499641543
670.45,-3.34739043352334
670.5,-3.03229911344327
670.55,-1.19181693311488
670.6,0.73669245748114
670.65,1.62013318171628
670.7,2.84448681866993
670.75,4.7988835966724
670.8,4.90113622341086
670.85,5.6035485105472
670.9,4.19582578526395
670.95,2.77999465507375
671,1.37361103694261
671.05,1.38131796510593
671.1,-1.68517631328889
671.15,-2.48435339973793
671.2,-3.35994825002614
671.25,-3.9008603371064
671.3,-4.64861694221755
671.35,-4.45164230989506
671.4,-3.82934405329757
671.45,-3.35932963653867
671.5,-2.41133520243856
671.55,0.116008399767459
671.6,0.994572149411711
671.65,2.79622528989819
671.7,3.24427761505433
671.75,5.17266667189956
671.8,4.92658451888754
671.85,5.41604881778604
671.9,4.57833189867312
671.95,3.27442119969548
672,1.8846101605579
672.05,0.243814981326828
672.1,-0.149830528439793
672.15,-2.75913328140496
672.2,-4.19317122790452
672.25,-3.68766647002933
672.3,-4.62100504376453
672.35,-4.61035750045974
672.4,-5.31382673489178
672.45,-3.98546566699374
672.5,-1.65586677426112
672.55,-0.824333921258064
672.6,1.26334186850937
672.65,2.74794187646065
672.7,3.18916043491501
672.75,4.12859150652818
672.8,4.63953221233346
672.85,4.63235836246497
672.9,4.48760612131519
672.95,2.7290651892412
673,2.59606736638661
673.05,0.857883023199735
673.1,-0.907144784104939
673.15,-2.94901951079748
673.2,-3.97106802702054
673.25,-4.62297051525849
673.3,-4.89562186344207
673.35,-5.63549592144633
673.4,-5.28192990453832
673.45,-2.67018495731487
673.5,-2.32824692247323
673.55,-0.375168307521389
673.6,1.91960990305877
673.65,1.81818083090666
673.7,3.2724788283526
673.75,4.33244364630238
673.8,4.79481048169296
673.85,4.77216860711203
673.9,4.64382898993617
673.95,3.25569425033003
674,1.77444071556827
674.05,-0.41190704608374
674.1,-0.692477427445196
674.15,-2.70146889161605
674.2,-4.64513333872025
674.25,-3.91521078408057
674.3,-4.72948348772935
674.35,-5.69063323659837
674.4,-5.13975284804058
674.45,-2.88765717317525
674.5,-1.50391212107343
674.55,0.219490385211503
674.6,0.799859391305687
674.65,2.16638922666469
674.7,3.64767275993657
674.75,4.88095579840057
674.8,4.10891352499399
674.85,4.01267404626304
674.9,5.35542006632714
674.95,2.48392674843172
675,2.79186545231935
675.05,-0.0572183371780074
675.1,-1.5370045295095
675.15,-1.98902163914312
675.2,-3.94268946243948
675.25,-4.61740058772368
675.3,-4.66564387579284
675.35,-4.63934918133717
675.4,-4.08526690267254
675.45,-4.24067051457682
675.5,-2.32921504925377
675.55,-0.960646389133348
675.6,1.09088479570591
675.65,2.40076724018961
675.7,3.53497509741789
675.75,5.06966659274039
675.8,4.82651787304731
675.85,4.91240208349712
675.9,4.84887930849894
675.95,2.60007846771337
676,2.14184691842699
676.05,0.581798420929817
676.1,-0.350029504692506
676.15,-2.98942870659344
676.2,-3.2365332459517
676.25,-3.54541515353407
676.3,-4.4462112084116
676.35,-4.97494160381408
676.4,-4.54241985233764
676.45,-3.73211218532448
676.5,-2.14281810449226
676.55,-0.0982910648181394
676.6,0.867027646025504
676.65,3.15767634426009
676.7,3.77542793315046
676.75,3.56846952600529
676.8,5.21109680228003
676.85,5.76075394258894
676.9,3.58762126029914
676.95,3.40749018438964
677,1.7159626911693
677.05,0.464143062134304
677.1,-0.648118454042809
677.15,-3.1669297783762
677.2,-4.42928380413459
677.25,-3.75899897140333
677.3,-5.67203401467142
677.35,-3.97689038457157
677.4,-3.35799296913368
677.45,-3.48505370141222
677.5,-2.96947867099804
677.55,0.111540305660296
677.6,0.710952967342384
677.65,2.57930741432509
677.7,3.00555711665752
677.75,3.88268660707701
677.8,4.61825569173354
677.85,4.82418489198537
677.9,3.6868207252958
677.95,3.65875818839647
678,2.78143008519632
678.05,0.870697084957821
678.1,-0.192464709211629
678.15,-2.95395578099018
678.2,-3.72391731062947
678.25,-4.57646098594943
678.3,-5.70797891782154
678.35,-4.89980609070999
678.4,-4.45887956680623
678.45,-4.00156721771443
678.5,-1.63776999392131
678.55,-0.448908251384512
678.6,0.646214444307739
678.65,1.69869448769995
678.7,4.39624929203766
678.75,4.45131929151598
678.8,5.03002035913519
678.85,4.99208858161652
678.9,3.97129569689512
678.95,3.777763892574
679,2.5339451794677
679.05,-0.209241282200654
679.1,-1.42060919304097
679.15,-2.63700049363125
679.2,-4.37419205907468
679.25,-5.00458079287799
679.3,-5.50027542130312
679.35,-5.68762656810909
679.4,-5.24992944770025
679.45,-2.51596007660062
679.5,-2.50467576831983
679.55,-1.20810033296067
679.6,-0.026690165190159
679.65,1.61132793339594
679.7,3.85958874239705
679.75,5.23710576146761
679.8,4.37739469970333
679.85,4.44839951178559
679.9,3.98494581577677
679.95,2.51564411166015
680,1.92755893052062
680.05,1.10169448389859
680.1,-1.21275242510014
680.15,-1.68853635014624
680.2,-4.51334048582854
680.25,-3.52481758675475
680.3,-5.72973118514135
680.35,-5.32292504528838
680.4,-3.68627644803755
680.45,-3.05853127914274
680.5,-1.64536035233265
680.55,-0.38532036233707
680.6,0.190508394723864
680.65,1.49688112209131
680.7,3.9138928137032
680.75,3.95568162718494
680.8,5.00464943128698
680.85,4.7191267626593
680.9,4.48085889862745
680.95,3.74155568399752
681,1.87324952448305
681.05,-0.341057278232184
681.1,-0.269079911714689
681.15,-3.058984916717
681.2,-3.7158676562843
681.25,-3.85461601125192
681.3,-4.02125307551622
681.35,-5.47023329901914
681.4,-3.65487119783345
681.45,-3.75855852688948
681.5,-1.26476498429465
681.55,-0.549591425240426
681.6,0.773637254277161
681.65,2.74661470733971
681.7,3.60997344018564
681.75,3.73542877751533
681.8,4.57081091048721
681.85,5.0141379501939
681.9,4.34091467596361
681.95,3.58028042228534
682,1.20036037697678
682.05,1.51391768158841
682.1,-1.3158158337724
682.15,-2.30968190915732
682.2,-3.60046783518056
682.25,-4.46813073593426
682.3,-5.29850112717829
682.35,-5.02549439917599
682.4,-3.54693866273912
682.45,-3.6266200912897
682.5,-1.9664681615231
682.55,-1.31982105427817
682.6,0.48854231497119
682.65,1.4269914447183
682.7,3.20199600878719
682.75,3.83062351702257
682.8,4.43477621764992
682.85,4.63262828960641
682.9,3.98078724624205
682.95,2.86600005545251
683,2.90049101675292
683.05,-0.181731616569355
683.1,-0.404991407757413
683.15,-3.06571493217487
683.2,-3.16107797054516
683.25,-3.41975993191929
683.3,-3.95919259076587
683.35,-3.79563398753785
683.4,-4.84380120793849
683.45,-2.62519645290312
683.5,-3.09870356647052
683.55,-1.1840793092901
683.6,0.356361887412206
683.65,2.9873542999694
683.7,3.77117242019222
683.75,5.09470709382619
683.8,4.72012117099228
683.85,5.59478610615884
683.9,5.07755879513163
683.95,3.55579443160053
684,1.77738053985355
684.05,1.00966042834576
684.1,-0.790436391504807
684.15,-2.55709874805184
684.2,-4.41160564885155
684.25,-4.84436332756908
684.3,-3.98090669193221
684.35,-5.10499934832271
684.4,-5.08376997516787
684.45,-2.99664325559778
684.5,-2.83454406790516
684.55,-0.138619047907861
684.6,1.40866935046172
684.65,3.13707408472063
684.7,3.37034192688109
684.75,5.05260827299614
684.8,3.91705206602594
684.85,4.3041964696422
684.9,5.14648116298359
684.95,3.81636381560286
685,1.51223851761508
685.05,1.62815000314794
685.1,-1.49044481172787
685.15,-2.89873865139725
685.2,-2.89661426905149
685.25,-3.66007941593864
685.3,-4.4824937017747
685.35,-4.49236812570289
685.4,-4.90127190167706
685.45,-2.59464497017205
685.5,-2.28223141210122
685.55,-0.218748522852025
685.6,0.661119692501701
685.65,2.84814409740194
685.7,3.71861999458238
685.75,5.05311094781526
685.8,4.29252773627544
685.85,5.25467800344789
685.9,3.89442324438324
685.95,4.08185607422181
686,1.35259112925331
686.05,-0.258941967240326
686.1,-0.846823709782596
686.15,-3.00969556378865
686.2,-4.09479708793022
686.25,-3.54125913229201
686.3,-5.03743100571793
686.35,-4.08865089569436
686.4,-4.54178456520233
686.45,-3.22095863363524
686.5,-3.09910512248678
686.55,-1.6342065810645
686.6,1.56189297836056
686.65,1.54308953746202
686.7,3.93306705571943
686.75,4.25128059419953
686.8,5.53497169583376
686.85,3.87443140259736
686.9,3.33925365074519
686.95,3.44036303713301
687,2.34363193737941
687.05,1.04741577517909
687.1,-1.18747542778457
687.15,-2.9768931201283
687.2,-4.28738406029349
687.25,-4.01479899485331
687.3,-5.08492892452577
687.35,-4.23973862225272
687.4,-4.61161688600095
687.45,-2.62309358008661
687.5,-2.13248470531888
687.55,-0.149336367445288
687.6,0.712577282249425
687.65,3.20452380083949
687.7,3.76682754314151
687.75,3.68158973602077
687.8,4.63153277303134
687.85,4.3733371485955
687.9,3.72368893933158
687.95,3.50246532796287
688,2.84496989289907
688.05,1.21465414455404
688.1,-1.7215175304875
688.15,-3.14110134602141
688.2,-2.85540024298398
688.25,-3.29605265112446
688.3,-4.70142067421885
688.35,-4.75912891257828
688.4,-5.18836396274956
688.45,-2.59613370667532
688.5,-1.89745772492091
688.55,-1.07425343311577
688.6,0.89688628012651
688.65,1.38057821384932
688.7,2.72778873699724
688.75,3.37652881818719
688.8,3.95699118497847
688.85,4.72692301551854
688.9,4.44953269355575
688.95,2.67629355165852
689,1.51462646629525
689.05,0.115172554282114
689.1,-1.60088229310218
689.15,-2.91736303893058
689.2,-4.07945672536264
689.25,-4.98457786583269
689.3,-4.0104439341194
689.35,-3.82252803970951
689.4,-3.63936864426154
689.45,-3.40557674987285
689.5,-1.3105803009636
689.55,-1.38882835761708
689.6,1.28255795960189
689.65,2.70065244702387
689.7,2.87833520196512
689.75,4.13689688159525
689.8,4.49022237951466
689.85,5.28258933003441
689.9,3.50695259840335
689.95,3.9743478059569
690,2.15815191555843
690.05,1.6084393301996
690.1,-1.24755714856134
690.15,-3.16988353747005
690.2,-2.4260996134143
690.25,-3.50338264854355
690.3,-4.36267440669311
690.35,-5.2062279109653
690.4,-4.2381885219648
690.45,-4.31106254236616
690.5,-2.42185651334872
690.55,-0.571157634634721
690.6,1.28674286751611
690.65,1.47555517162344
690.7,3.63631086478162
690.75,5.17479352956049
690.8,4.46399975105631
690.85,4.45054006453695
690.9,5.18725073085714
690.95,3.63160203075344
691,2.99757288054477
691.05,1.15655043686126
691.1,-0.704280017069371
691.15,-2.36430970256045
691.2,-3.40201046693856
691.25,-4.79078531644391
691.3,-5.41604949546667
691.35,-4.32738777700334
691.4,-3.84536989345033
691.45,-4.17315249192448
691.5,-1.23129606007934
691.55,-1.2801105047727
691.6,0.791415423188881
691.65,1.17707592884908
691.7,3.27412572700118
691.75,4.08953333905005
691.8,5.22982859257715
691.85,3.97410677391228
691.9,4.99330797541126
691.95,2.87033119329718
692,1.57727345283468
692.05,0.209088494409904
692.1,-0.10614314181459
692.15,-2.75583180432042
692.2,-3.25992056551229
692.25,-4.20550359396493
692.3,-4.02400517909777
692.35,-4.11129369473256
692.4,-4.26662536262917
692.45,-2.57347674591409
692.5,-2.21624779357321
692.55,-0.0556802881205295
692.6,0.724173053714885
692.65,1.297960826958
692.7,3.25777290932951
692.75,4.29147888708259
692.8,3.66919682175959
692.85,5.01901594780786
692.9,4.04699607406665
692.95,4.05036654049905
693,2.42841296835036
693.05,0.592351767544716
693.1,-0.591032001471361
693.15,-2.65108250554503
693.2,-3.39609608499199
693.25,-3.32893841895967
693.3,-4.18146230074896
693.35,-5.23785434157164
693.4,-4.99563460723414
693.45,-2.59123119286739
693.5,-2.27317293362601
693.55,0.133110501947006
693.6,-0.142033697832996
693.65,1.40178368341031
693.7,3.98252470264009
693.75,3.50510434270089
693.8,3.95077094610719
693.85,4.59935357392853
693.9,4.73696683018876
693.95,3.08036212131933
694,1.71444994650906
694.05,-0.215982420757815
694.1,-0.283519510884103
694.15,-2.47058460080299
694.2,-2.94303712770713
694.25,-4.07724763750688
694.3,-4.38772736794171
694.35,-4.8005201536983
694.4,-3.85699466120868
694.45,-2.67384377847771
694.5,-1.89041798319113
694.55,-1.05647813389989
694.6,-0.116097216950026
694.65,2.2742270029924
694.7,3.27832439284124
694.75,4.47683406646743
694.8,5.2783972485638
694.85,3.89517298338045
694.9,3.34256006194666
694.95,3.55897119768247
695,2.24102150075582
695.05,1.10313069933061
695.1,-0.566343662651719
695.15,-1.14053422073476
695.2,-3.88513352371505
695.25,-4.2408734016924
695.3,-5.34226390442722
695.35,-4.68535024963265
695.4,-5.10206435159326
695.45,-3.93070988500771
695.5,-2.61851853920789
695.55,-0.779924709442851
695.6,1.05463920972666
695.65,1.17432185272074
695.7,2.90642284939367
695.75,3.38824690241284
695.8,4.39397649808237
695.85,4.8625728838483
695.9,3.54831744655227
695.95,4.22610160219954
696,2.89822622522936
696.05,0.123536724610463
696.1,-1.08626723377249
696.15,-2.56307953470902
696.2,-3.99067146161301
696.25,-4.24758262716208
696.3,-4.62709964629192
696.35,-5.36384099267575
696.4,-4.60231607245679
696.45,-3.88809926305726
696.5,-1.5521357340836
696.55,-0.721645354330606
696.6,0.223355871068164
696.65,2.71367920611516
696.7,3.04340248249735
696.75,4.65243270877086
696.8,3.58842906530194
696.85,3.99403916040192
696.9,3.49519116936939
696.95,3.46539161987985
697,2.05717517409663
697.05,0.365796783707845
697.1,-0.3197000569492
697.15,-1.12382058756707
697.2,-2.95808013277781
697.25,-5.10004401821193
697.3,-4.12363781576571
697.35,-5.06297884974185
697.4,-3.89927427782259
697.45,-3.41216923492615
697.5,-2.07528100482665
697.55,-1.28022669922895
697.6,0.584096532177344
697.65,3.00860532120716
697.7,2.25581033188256
697.75,4.75525320700297
697.8,4.65239534726573
697.85,5.1179596481108
697.9,4.84740303983351
697.95,3.41278976212787
698,2.93315842063375
698.05,0.541891708121457
698.1,0.00927413716832814
698.15,-1.21347371833513
698.2,-3.77918803833095
698.25,-4.37298750835328
698.3,-3.82688560657122
698.35,-5.37087612706829
698.4,-4.61324043635274
698.45,-2.40151033670173
698.5,-2.25710540179094
698.55,-0.918134612130312
698.6,0.822380480693241
698.65,1.80245558755519
698.7,2.92366490221647
698.75,4.03063804515248
698.8,3.62298878177636
698.85,5.00794948993593
698.9,4.70851776955541
698.95,3.21316081147486
699,2.93251061001664
699.05,0.423233766184469
699.1,-0.565352376844538
699.15,-2.36804205599122
